| appname | description | site | download | version |
| exfat/mkexfatfs | Create an exFAT file system (alias=mkfs.exfat) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mkexfatfs:1.4.0-riscv64-linux | 1.4.0 |
| kmod/kmod | Manage Linux Kernel modules [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/kmod:31-riscv64-linux | 31 |
| kmod/modprobe | Add and remove modules from the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/modprobe:31-riscv64-linux | 31 |
| kmod/lsmod | Show the status of modules in the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/lsmod:31-riscv64-linux | 31 |
| lame | High quality MPEG Audio Layer III (MP3) encoder | https://sourceforge.net/p/lame/svn/ | oci://ghcr.io/pkgforge/bincache/lame/nixpkgs/lame:3.100-riscv64-linux | 3.100 |
| less/less | A fast file pager/viewer allowing both forward and backward navigation [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/less:668-riscv64-linux | 668 |
| less/lessecho | Echoe arguments with metacharacters preceded by an escape character (backslash by default) [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/lessecho:668-riscv64-linux | 668 |
| less/lesskey | Customize key bindings for less [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/lesskey:668-riscv64-linux | 668 |
| exfat/mkfs | Create an exFAT file system (alias=mkexfatfs) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mkfs.exfat:1.4.0-riscv64-linux | 1.4.0 |
| bintools/ld | The GNU linker with BFD libraries [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/ld.bfd:2.44-riscv64-linux | 2.44 |
| util-linux/ldattach | Attach a line discipline to a serial line [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ldattach:2.41-riscv64-linux | 2.41 |
| util-linux/mountpoint | Check whether a directory or file is a mountpoint [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mountpoint:2.41-riscv64-linux | 2.41 |
| util-linux/lslocks | List local system locks [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lslocks:2.41-riscv64-linux | 2.41 |
| mtools/mdel | Delete an MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdel:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make cramfs compressed ROM file system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.cramfs:2.41-riscv64-linux | 2.41 |
| util-linux/logger | Enter messages into the system log [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/logger:2.41-riscv64-linux | 2.41 |
| outils/lam | Laminate files [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/lam:0.13-riscv64-linux | 0.13 |
| util-linux/lsns | List system namespaces [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsns:2.41-riscv64-linux | 2.41 |
| util-linux/more | A file perusal filter for CRT viewing [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/more:2.41-riscv64-linux | 2.41 |
| mtools/mformat | Add an MSDOS filesystem to a low-level formatted floppy disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mformat:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mcookie | Generate magic cookies for xauth [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mcookie:2.41-riscv64-linux | 2.41 |
| util-linux/isosize | Show the length of an ISO-9660 filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/isosize:2.41-riscv64-linux | 2.41 |
| util-linux/look | Display lines beginning with a specified string [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/look:2.41-riscv64-linux | 2.41 |
| xz/lzcmp | Compare LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzcmp:5.8.1-riscv64-linux | 5.8.1 |
| mtools/lz | Gunzip and show a listing of a gzip'd tar'd archive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/lz:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lastb | Show a listing of all bad login attempts (/var/log/btmp) [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lastb:2.41-riscv64-linux | 2.41 |
| util-linux/lsfd | List file descriptors [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsfd:2.41-riscv64-linux | 2.41 |
| util-linux/lslogins | Display information about known users in the system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lslogins:2.41-riscv64-linux | 2.41 |
| mtools/mren | Rename an existing MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mren:4.0.48-riscv64-linux | 4.0.48 |
| psmisc/killall | Kill processes by name, e.g. killall -HUP named [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/killall:23.7-riscv64-linux | 23.7 |
| xz/lzcat | Decompress LZMA files to stdout [alias=xz --format=lzma --decompress --stdout] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzcat:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/mkfs | Make a Linux filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs:2.41-riscv64-linux | 2.41 |
| mtools/mdu | Display the amount of space occupied by an MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdu:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzmadec | Small and fast decoder for LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmadec:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/last | Show a listing of last logged in users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/last:2.41-riscv64-linux | 2.41 |
| util-linux/mesg | Display (or do not display) messages from other users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mesg:2.41-riscv64-linux | 2.41 |
| util-linux/lsblk | List information about block devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsblk:2.41-riscv64-linux | 2.41 |
| numactl/migratepages | Migrate the physical location a processes pages [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/migratepages:2.0.18-riscv64-linux | 2.0.18 |
| mtools/mdir | Display an MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdir:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mtools | Utilities to access DOS disks in Unix [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtools:4.0.48-riscv64-linux | 4.0.48 |
| squashfs-tools/mksquashfs | Create and append to squashfs filesystems [squashfstools] | https://github.com/plougher/squashfs-tools | oci://ghcr.io/pkgforge/bincache/squashfs-tools/nixpkgs/mksquashfs:4.6.1-riscv64-linux | 4.6.1 |
| util-linux/login | Begin session on the system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/login:2.41-riscv64-linux | 2.41 |
| numactl/migspeed | Test the speed of page migration [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/migspeed:2.0.18-riscv64-linux | 2.0.18 |
| mtools/mrd | Remove an MSDOS subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mrd:4.0.48-riscv64-linux | 4.0.48 |
| net-tools/mii-tool | View/Manipulate media-independent interface status | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/mii-tool:2.10-riscv64-linux | 2.10 |
| util-linux/lsirq | Utility to display kernel interrupt information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsirq:2.41-riscv64-linux | 2.41 |
| outils/md5 | Calculate a message digest (checksum) for a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/md5:0.13-riscv64-linux | 0.13 |
| mtools/mdeltree | Recursively delete an MSDOS directory and its contents [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdeltree:4.0.48-riscv64-linux | 4.0.48 |
| outils/jot | Print sequential or random data [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/jot:0.13-riscv64-linux | 0.13 |
| xz/lzmainfo | Show information stored in the .lzma file header [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmainfo:5.8.1-riscv64-linux | 5.8.1 |
| procps/kill | Send a signal to a process [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/kill:4.0.4-riscv64-linux | 4.0.4 |
| mtools/mcopy | Copy MSDOS files to/from Unix [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcopy:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/kill | Send a signal to a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/kill:2.41-riscv64-linux | 2.41 |
| xz/lzma | Compress/Decompress files using LZMA format [alias=xz --format=lzma] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzma:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/mount | Mount a filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mount:2.41-riscv64-linux | 2.41 |
| mtools/mdoctorfat | Doctor the allocation table of a file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdoctorfat:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkswap | Create a swap area [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkswap:2.41-riscv64-linux | 2.41 |
| mtools/mcat | Dump raw disk image [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcat:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make a Minix filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.minix:2.41-riscv64-linux | 2.41 |
| mtools/mattrib | Change MSDOS file attribute flags [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mattrib:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make an SCO bfs filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.bfs:2.41-riscv64-linux | 2.41 |
| mtools/minfo | Print the parameters of a MSDOS filesystem [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/minfo:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzdiff | Diff LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzdiff:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mcomp | Compares two files [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcomp:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lsmem | List the ranges of available memory with their online status [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsmem:2.41-riscv64-linux | 2.41 |
| mtools/mshortname | Show short name of a file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mshortname:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzegrep | Search LZMA compressed files using extended regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzegrep:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/irqtop | Interactive utility to display kernel interrupt information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/irqtop:2.41-riscv64-linux | 2.41 |
| util-linux/lsipc | List System V inter-process communication (IPC) resources [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsipc:2.41-riscv64-linux | 2.41 |
| util-linux/losetup | Control loop devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/losetup:2.41-riscv64-linux | 2.41 |
| numactl/memhog | Allocate memory with policy for testing [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/memhog:2.0.18-riscv64-linux | 2.0.18 |
| mtools/mpartition | Partition an MSDOS hard disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mpartition:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mshowfat | Show FAT clusters allocated to file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mshowfat:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mlabel | Make an MSDOS volume label [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mlabel:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mkmanifest | Make list of file names and their DOS 8+3 equivalent [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mkmanifest:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mcheck | Verify all files on an MS-DOS formatted disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcheck:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzfgrep | Search LZMA compressed files using fixed strings [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzfgrep:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mmd | Make an MSDOS subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmd:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mmove | Move/Rename an MSDOS file or subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmove:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mmount | Mount an MSDOS disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmount:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lscpu | Display information about the CPU architecture [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lscpu:2.41-riscv64-linux | 2.41 |
| mtools/mcd | Change MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcd:4.0.48-riscv64-linux | 4.0.48 |
| outils/lndir | Create a shadow directory of symbolic links to another directory [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/lndir:0.13-riscv64-linux | 0.13 |
| xz/lzmore | View LZMA compressed files with more [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmore:5.8.1-riscv64-linux | 5.8.1 |
| xz/lzless | View LZMA compressed files with less [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzless:5.8.1-riscv64-linux | 5.8.1 |
| xz/lzgrep | Search LZMA compressed files using regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzgrep:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/linux32 | Change reported architecture to 32bit [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/linux32:2.41-riscv64-linux | 2.41 |
| mtools/mxtar | Wrapper for using GNU tar directly from a floppy disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mxtar:4.0.48-riscv64-linux | 4.0.48 |
| gettext/ngettext | Translate message and choose plural form [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/ngettext:0.22.5-riscv64-linux | 0.22.5 |
| mtools/mtype | Display contents of an MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtype:4.0.48-riscv64-linux | 4.0.48 |
| bintools/objdump | Displays information from object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/objdump:2.44-riscv64-linux | 2.44 |
| mtools/mzip | Change protection mode and eject disk on Zip/Jaz drive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mzip:4.0.48-riscv64-linux | 4.0.48 |
| bintools/objcopy | Copies and translates object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/objcopy:2.44-riscv64-linux | 2.44 |
| mtools/mtoolstest | Tests and Display the configuration [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtoolstest:4.0.48-riscv64-linux | 4.0.48 |
| iproute2/nstat | Display network statistics for network interfaces, protocols, and sockets [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/nstat:6.14.0-riscv64-linux | 6.14.0 |
| neofetch | A CLI system information tool (Updated Fork) | https://github.com/hykilpikonna/hyfetch | oci://ghcr.io/pkgforge/bincache/neofetch/hyfetch/neofetch:HEAD-aee058e-250602T040308-riscv64-linux | HEAD-aee058e-250602T040308 |
| libcap-ng/netcap | See network capabilities [libcap-ng] | https://github.com/stevegrubb/libcap-ng | oci://ghcr.io/pkgforge/bincache/libcap-ng/nixpkgs/netcap:0.8.5-riscv64-linux | 0.8.5 |
| bintools/nm | Lists symbols from object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/nm:2.44-riscv64-linux | 2.44 |
| netcat/netcat | TCP/IP swiss army knife (libressl-variant) | https://github.com/libressl/portable | oci://ghcr.io/pkgforge/bincache/netcat-libressl/nixpkgs/netcat:4.0.0-riscv64-linux | 4.0.0 |
| net-tools/nameif | Name network interfaces based on MAC addresses | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/nameif:2.10-riscv64-linux | 2.10 |
| netcat/nc | TCP/IP swiss army knife (libressl-variant) | https://github.com/libressl/portable | oci://ghcr.io/pkgforge/bincache/netcat-libressl/nixpkgs/nc:4.0.0-riscv64-linux | 4.0.0 |
| interception-tools/mux | Mux streams of input events [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/mux:0.6.8-riscv64-linux | 0.6.8 |
| netcat/netcat | TCP/IP swiss army knife (GNU-variant) | https://netcat.sourceforge.net/ | oci://ghcr.io/pkgforge/bincache/netcat-gnu/nixpkgs/netcat:0.7.1-riscv64-linux | 0.7.1 |
| binutils/nm | Lists symbols from object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/nm:2.44-riscv64-linux | 2.44 |
| binutils/objcopy | Copies and translates object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/objcopy:2.44-riscv64-linux | 2.44 |
| net-tools/netstat | Print network connections, routing tables, interface statistics, masquerade connections, and multicast memberships | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/netstat:2.10-riscv64-linux | 2.10 |
| net-tools/nisdomainname | Show/Set the system's NIS domain name | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/nisdomainname:2.10-riscv64-linux | 2.10 |
| binutils/objdump | Displays information from object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/objdump:2.44-riscv64-linux | 2.44 |
| netcat/nc | TCP/IP swiss army knife (GNU-variant) | https://netcat.sourceforge.net/ | oci://ghcr.io/pkgforge/bincache/netcat-gnu/nixpkgs/nc:0.7.1-riscv64-linux | 0.7.1 |
| numactl/numactl | Control NUMA policy for processes or shared memory [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numactl:2.0.18-riscv64-linux | 2.0.18 |
| util-linux/nsenter | Run a program with namespaces of other processes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/nsenter:2.41-riscv64-linux | 2.41 |
| numactl/numademo | A libnuma test/demo program that benchmarks NUMA memory configurations [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numademo:2.0.18-riscv64-linux | 2.0.18 |
| numactl/numastat | Show per-NUMA-node memory statistics for processes and the operating system [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numastat:2.0.18-riscv64-linux | 2.0.18 |
| util-linux/namei | Follow a pathname until a terminal point is found [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/namei:2.41-riscv64-linux | 2.41 |
| oksh | Portable OpenBSD ksh, based on the Public Domain Korn Shell (pdksh) | https://github.com/ibara/oksh | oci://ghcr.io/pkgforge/bincache/oksh/nixpkgs/oksh:7.7-riscv64-linux | 7.7 |
| openssl/openssl | Toolkit for the Transport Layer Security (TLS) and Secure Sockets Layer (SSL) protocols | https://github.com/openssl/openssl | oci://ghcr.io/pkgforge/bincache/openssl/nixpkgs/openssl:3.4.1-riscv64-linux | 3.4.1 |
| oras | OCI registry client - manage content like artifacts, images, packages | https://github.com/oras-project/oras | oci://ghcr.io/pkgforge/bincache/oras/official/stable/oras:v1.2.3-riscv64-linux | v1.2.3 |
| orbiton | Fast and config-free text editor and IDE limited to VT100 | https://github.com/xyproto/orbiton | oci://ghcr.io/pkgforge/bincache/orbiton/official/orbiton:v2.70.0-riscv64-linux | v2.70.0 |
| util-linux/nologin | Politely refuse a login [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/nologin:2.41-riscv64-linux | 2.41 |
| outils/rdate | Set the system's date from a remote host [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/rdate:0.13-riscv64-linux | 0.13 |
| mjpegtools/ppmtoy4m | Convert PPM images to YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/ppmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| iproute2/rtmon | Listen to and monitor RTnetlink [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtmon:6.14.0-riscv64-linux | 6.14.0 |
| iputils/ping | Send ICMP ECHO_REQUEST to network hosts [iputils] | https://github.com/iputils/iputils | oci://ghcr.io/pkgforge/bincache/iputils/nixpkgs/ping:20240905-riscv64-linux | 20240905 |
| iproute2/rtacct | Display and monitors the accounting information of routing tables [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtacct:6.14.0-riscv64-linux | 6.14.0 |
| net-tools/route | Show/Manipulate the IP routing table | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/route:2.10-riscv64-linux | 2.10 |
| mjpegtools/pgmtoy4m | Convert mpeg2dec pgm and pgmpipe output to YUV4MPEG2 [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/pgmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| net-tools/rarp | Manipulate the system RARP table | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/rarp:2.10-riscv64-linux | 2.10 |
| iproute2/routel | List routes with pretty output format [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/routel:6.14.0-riscv64-linux | 6.14.0 |
| kmod/rmmod | Remove a module from the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/rmmod:31-riscv64-linux | 31 |
| e2fsprogs/resize2fs | ext2/ext3/ext4 file system resizer [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/resize2fs:1.47.2-riscv64-linux | 1.47.2 |
| binutils/readelf | Displays information from any ELF format object file [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/readelf:2.44-riscv64-linux | 2.44 |
| libcap-ng/pscap | See process capabilities [libcap-ng] | https://github.com/stevegrubb/libcap-ng | oci://ghcr.io/pkgforge/bincache/libcap-ng/nixpkgs/pscap:0.8.5-riscv64-linux | 0.8.5 |
| mjpegtools/png2yuv | Convert PNG images to the YUV4MPEG stream format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/png2yuv:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/pnmtoy4m | Convert PNM images to YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/pnmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
