| appname | description | site | download | version |
| stash-electron | ----------------------------------------------------------------------------- | https://github.com/Doccrazy/stash-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stash-electron%2Fx86_64-Linux%2F130/stash-electron | 1.3.0 |
| station | ----------------------------------------------------------------------------- | https://getstation.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/station%2Fx86_64-Linux%2F330/station | 3.3.0 |
| station-maui | Terminal emulator with quick functions support for touch | https://mauikit.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/station-maui%2Fx86_64-Linux%2F310/station-maui | 3.1.0 |
| statsbook-tool | ----------------------------------------------------------------------------- | https://github.com/AdamSmasherDerby/Statsbook-Tool | https://huggingface.co/datasets/pkgforge/AMcache/resolve/statsbook-tool%2Fx86_64-Linux%2F320/statsbook-tool | 3.2.0 |
| statuspilatus | ----------------------------------------------------------------------------- | https://github.com/PilatusDevs/StatusPilatus | https://huggingface.co/datasets/pkgforge/AMcache/resolve/statuspilatus%2Fx86_64-Linux%2F050/statuspilatus | 0.5.0 |
| steam | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Steam-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/steam%2Fx86_64-Linux%2F10082/steam | 1.0.0.82 |
| steam-rom-manager | ----------------------------------------------------------------------------- | https://github.com/SteamGridDB/steam-rom-manager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/steam-rom-manager%2Fx86_64-Linux%2F2529/steam-rom-manager | 2.5.29 |
| steamcad | ----------------------------------------------------------------------------- | https://github.com/oskardolch/SteamCAD | https://huggingface.co/datasets/pkgforge/AMcache/resolve/steamcad%2Fx86_64-Linux%2F9ce8b1e/steamcad | 9ce8b1e |
| steamdepotdownloadergui | ----------------------------------------------------------------------------- | https://github.com/mmvanheusden/SteamDepotDownloaderGUI | https://huggingface.co/datasets/pkgforge/AMcache/resolve/steamdepotdownloadergui%2Fx86_64-Linux%2F300/steamdepotdownloadergui | 3.0.0 |
| steem-messenger | ----------------------------------------------------------------------------- | https://github.com/therealwolf42/steemmessenger | https://huggingface.co/datasets/pkgforge/AMcache/resolve/steem-messenger%2Fx86_64-Linux%2F010/steem-messenger | 0.1.0 |
| stele | ----------------------------------------------------------------------------- | https://github.com/scimusmn/stele | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stele%2Fx86_64-Linux%2F211/stele | 2.1.1 |
| stellarium | ----------------------------------------------------------------------------- | https://stellarium.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stellarium%2Fx86_64-Linux%2F251/stellarium | 25.1 |
| stereophotoview | A cross-platform 3d stereoscopic photo/video viewer and editor | https://stereophotoview.bitbucket.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stereophotoview%2Fx86_64-Linux%2F1213/stereophotoview | 1.21.3 |
| sticker-convert | ----------------------------------------------------------------------------- | https://github.com/laggykiller/sticker-convert | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sticker-convert%2Fx86_64-Linux%2F21310/sticker-convert | 2.13.1.0 |
| stockstalk | ----------------------------------------------------------------------------- | https://github.com/sagivo/StockStalk | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stockstalk%2Fx86_64-Linux%2F107/stockstalk | 1.0.7 |
| stoplight | ----------------------------------------------------------------------------- | https://github.com/stoplightio/desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stoplight%2Fx86_64-Linux%2F4107/stoplight | 4.10.7 |
| storadit | ----------------------------------------------------------------------------- | https://github.com/josippapez/StoRadit | https://huggingface.co/datasets/pkgforge/AMcache/resolve/storadit%2Fx86_64-Linux%2F105/storadit | 1.0.5 |
| storaji | ----------------------------------------------------------------------------- | https://github.com/IndomaximTechID/storaji | https://huggingface.co/datasets/pkgforge/AMcache/resolve/storaji%2Fx86_64-Linux%2F100/storaji | 1.0.0 |
| storyboarder | ----------------------------------------------------------------------------- | https://github.com/wonderunit/storyboarder | https://huggingface.co/datasets/pkgforge/AMcache/resolve/storyboarder%2Fx86_64-Linux%2F300/storyboarder | 3.0.0 |
| strans | ----------------------------------------------------------------------------- | https://github.com/Inventitech/strans | https://huggingface.co/datasets/pkgforge/AMcache/resolve/strans%2Fx86_64-Linux%2F005/strans | 0.0.5 |
| strata | ----------------------------------------------------------------------------- | https://github.com/arkottke/strata | https://huggingface.co/datasets/pkgforge/AMcache/resolve/strata%2Fx86_64-Linux%2F080/strata | 0.8.0 |
| strawberry | ----------------------------------------------------------------------------- | https://github.com/Samueru-sama/strawberry-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/strawberry%2Fx86_64-Linux%2F1211/strawberry | 1.2.11 |
| streamcapture2 | ----------------------------------------------------------------------------- | https://gitlab.com/posktomten/streamcapture2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/streamcapture2%2Fx86_64-Linux%2F20250617/streamcapture2 | 2025.06.17 |
| streamdock | ----------------------------------------------------------------------------- | https://github.com/jtvberg/StreamDock | https://huggingface.co/datasets/pkgforge/AMcache/resolve/streamdock%2Fx86_64-Linux%2F201/streamdock | 2.0.1 |
| streamlink | ----------------------------------------------------------------------------- | https://github.com/streamlink | https://huggingface.co/datasets/pkgforge/AMcache/resolve/streamlink%2Fx86_64-Linux%2F740/streamlink | 7.4.0 |
| streamlink-twitch-gui | ----------------------------------------------------------------------------- | https://github.com/streamlink/streamlink-twitch-gui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/streamlink-twitch-gui%2Fx86_64-Linux%2F253/streamlink-twitch-gui | 2.5.3 |
| streamon | ----------------------------------------------------------------------------- | https://github.com/haxzie/instagram-live-streamer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/streamon%2Fx86_64-Linux%2F021/streamon | 0.2.1 |
| stretchly | ----------------------------------------------------------------------------- | https://github.com/hovancik/stretchly | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stretchly%2Fx86_64-Linux%2F1172/stretchly | 1.17.2 |
| strike-maui | Simple convergent IDE | https://mauikit.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/strike-maui%2Fx86_64-Linux%2F113/strike-maui | 1.1.3 |
| strongbox | ----------------------------------------------------------------------------- | https://github.com/ogri-la/strongbox | https://huggingface.co/datasets/pkgforge/AMcache/resolve/strongbox%2Fx86_64-Linux%2F750/strongbox | 7.5.0 |
| structure | ----------------------------------------------------------------------------- | https://github.com/neopostmodern/structure | https://huggingface.co/datasets/pkgforge/AMcache/resolve/structure%2Fx86_64-Linux%2F0231/structure | 0.23.1 |
| studymd | ----------------------------------------------------------------------------- | https://github.com/jotron/StudyMD | https://huggingface.co/datasets/pkgforge/AMcache/resolve/studymd%2Fx86_64-Linux%2F032/studymd | 0.3.2 |
| stunt-car-remake | ----------------------------------------------------------------------------- | https://github.com/ptitSeb/stuntcarremake | https://huggingface.co/datasets/pkgforge/AMcache/resolve/stunt-car-remake%2Fx86_64-Linux%2Fd3cc0c2/stunt-car-remake | d3cc0c2 |
| subillmanager | ----------------------------------------------------------------------------- | https://github.com/prateekmedia/subillmanager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/subillmanager%2Fx86_64-Linux%2F20211207/subillmanager | 2021.12.07 |
| substrate-ide | ----------------------------------------------------------------------------- | https://github.com/ObsidianLabs/SubstrateIDE | https://huggingface.co/datasets/pkgforge/AMcache/resolve/substrate-ide%2Fx86_64-Linux%2F011/substrate-ide | 0.1.1 |
| subsurface | ----------------------------------------------------------------------------- | https://github.com/subsurface/subsurface | https://huggingface.co/datasets/pkgforge/AMcache/resolve/subsurface%2Fx86_64-Linux%2Fsmtk2ssrf/subsurface | smtk2ssrf |
| subtitle-composer | ----------------------------------------------------------------------------- | https://github.com/maxrd2/subtitlecomposer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/subtitle-composer%2Fx86_64-Linux%2F070/subtitle-composer | 0.7.0 |
| subtitler | ----------------------------------------------------------------------------- | https://s8sachin.github.io/subtitler/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/subtitler%2Fx86_64-Linux%2F155/subtitler | 1.5.5 |
| sugarizer | A taste of Sugar on any device | https://sugarizer.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sugarizer%2Fx86_64-Linux%2F190/sugarizer | 1.9.0 |
| sultanpos | ----------------------------------------------------------------------------- | https://github.com/apinprastya/sultan | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sultanpos%2Fx86_64-Linux%2F231101/sultanpos | 23.11.01 |
| summoners.war.exporter | No description available | https://github.com/Xzandro/sw-exporter | https://huggingface.co/datasets/pkgforge/AMcache/resolve/summonerswarexporter%2Fx86_64-Linux%2Fv0065/summoners.war.exporter | v0.0.65 |
| sumoco | ----------------------------------------------------------------------------- | https://github.com/fortius-digital/sumo | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sumoco%2Fx86_64-Linux%2F015/sumoco | 0.1.5 |
| sunamu | ----------------------------------------------------------------------------- | https://github.com/NyaomiDEV/Sunamu | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sunamu%2Fx86_64-Linux%2F220/sunamu | 2.2.0 |
| sunny | ----------------------------------------------------------------------------- | https://github.com/XMuli/SunnyPages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sunny%2Fx86_64-Linux%2F310/sunny | 3.1.0 |
| sunsama | ----------------------------------------------------------------------------- | https://sunsama.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sunsama%2Fx86_64-Linux%2F311/sunsama | 3.1.1 |
| sunshine | ----------------------------------------------------------------------------- | https://github.com/LizardByte/Sunshine | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sunshine%2Fx86_64-Linux%2F2025617220707/sunshine | 2025.617.220707 |
| sunvox | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sunvox%2Fx86_64-Linux%2F212b/sunvox | 2.1.2.b |
| sup | ----------------------------------------------------------------------------- | https://github.com/arnnis/Sup | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sup%2Fx86_64-Linux%2F034/sup | 0.3.4 |
| superbacked | ----------------------------------------------------------------------------- | https://github.com/superbacked/superbacked | https://huggingface.co/datasets/pkgforge/AMcache/resolve/superbacked%2Fx86_64-Linux%2F172/superbacked | 1.7.2 |
| supernotes | ----------------------------------------------------------------------------- | https://supernotes.app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/supernotes%2Fx86_64-Linux%2F319/supernotes | 3.1.9 |
| superpaper | ----------------------------------------------------------------------------- | https://github.com/hhannine/superpaper | https://huggingface.co/datasets/pkgforge/AMcache/resolve/superpaper%2Fx86_64-Linux%2F221/superpaper | 2.2.1 |
| superproductivity | ----------------------------------------------------------------------------- | https://super-productivity.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/superproductivity%2Fx86_64-Linux%2F1310/superproductivity | 13.1.0 |
| superslicer-bin | ----------------------------------------------------------------------------- | https://github.com/supermerill/SuperSlicer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/superslicer-bin%2Fx86_64-Linux%2F2004/superslicer-bin | 20.04 |
| superslicer-prerelease-bin | ----------------------------------------------------------------------------- | https://github.com/supermerill/SuperSlicer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/superslicer-prerelease-bin%2Fx86_64-Linux%2F2204/superslicer-prerelease-bin | 22.04 |
| supertag | ----------------------------------------------------------------------------- | https://github.com/amoffat/supertag | https://huggingface.co/datasets/pkgforge/AMcache/resolve/supertag%2Fx86_64-Linux%2F014/supertag | 0.1.4 |
| supertux | ----------------------------------------------------------------------------- | https://www.supertux.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/supertux%2Fx86_64-Linux%2F063glibc229/supertux | 0.6.3.glibc2.29 |
| supertuxkart | SuperTuxKart is a free kart racing game. It focuses on fun and not on | https://github.com/ivan-hc/SuperTuxKart-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/supertuxkart-appimage%2Fx86_64-Linux%2F14/supertuxkart | 1.4 |
| supertuxkart-dev | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/SuperTuxKart-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/supertuxkart-dev%2Fx86_64-Linux%2F15/supertuxkart-dev | 1.5 |
| surrealist | ----------------------------------------------------------------------------- | https://github.com/surrealdb/surrealist | https://huggingface.co/datasets/pkgforge/AMcache/resolve/surrealist%2Fx86_64-Linux%2F335/surrealist | 3.3.5 |
| suyu | ----------------------------------------------------------------------------- | https://git.suyu.dev/suyu/suyu | https://huggingface.co/datasets/pkgforge/AMcache/resolve/suyu%2Fx86_64-Linux%2F003/suyu | 0.0.3 |
| svelte-electron | ----------------------------------------------------------------------------- | https://github.com/ptkdev-boilerplate/svelte-electron-boilerplate | https://huggingface.co/datasets/pkgforge/AMcache/resolve/svelte-electron%2Fx86_64-Linux%2F200/svelte-electron | 2.0.0 |
| svgwall | ----------------------------------------------------------------------------- | https://github.com/grimpirate/SVGWall | https://huggingface.co/datasets/pkgforge/AMcache/resolve/svgwall%2Fx86_64-Linux%2F202407161/svgwall | 20240716.1 |
| swaglyrics | ----------------------------------------------------------------------------- | https://github.com/srevinsaju/swaglyrics-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swaglyrics%2Fx86_64-Linux%2F20211207/swaglyrics | 2021.12.07 |
| swc-minecraft-launcher | ----------------------------------------------------------------------------- | https://github.com/Software-City/swc_mclauncher | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swc-minecraft-launcher%2Fx86_64-Linux%2F108/swc-minecraft-launcher | 1.0.8 |
| sweethome3d | ----------------------------------------------------------------------------- | https://www.sweethome3d.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/sweethome3d%2Fx86_64-Linux%2F75/sweethome3d.bundle.tar.zstd | 7.5 |
| swell | ----------------------------------------------------------------------------- | https://github.com/open-source-labs/Swell | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swell%2Fx86_64-Linux%2F1190/swell | 1.19.0 |
| swiftnessx | ----------------------------------------------------------------------------- | https://github.com/ehrishirajsharma/SwiftnessX | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swiftnessx%2Fx86_64-Linux%2F022/swiftnessx | 0.2.2 |
| swifty | ----------------------------------------------------------------------------- | https://getswifty.pro/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swifty%2Fx86_64-Linux%2F0613/swifty | 0.6.13 |
| switchhosts | ----------------------------------------------------------------------------- | https://github.com/oldj/SwitchHosts | https://huggingface.co/datasets/pkgforge/AMcache/resolve/switchhosts%2Fx86_64-Linux%2F420/switchhosts | 4.2.0 |
| switchshuttle | ----------------------------------------------------------------------------- | https://github.com/s00d/switchshuttle | https://huggingface.co/datasets/pkgforge/AMcache/resolve/switchshuttle%2Fx86_64-Linux%2F141/switchshuttle | 1.4.1 |
| swradio | ----------------------------------------------------------------------------- | https://github.com/JvanKatwijk/swradio-8 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/swradio%2Fx86_64-Linux%2F91/swradio | 9.1 |
| symphonium | ----------------------------------------------------------------------------- | https://github.com/ttdm/Symphonium | https://huggingface.co/datasets/pkgforge/AMcache/resolve/symphonium%2Fx86_64-Linux%2F9d06c8e/symphonium | 9d06c8e |
| syncmyl2p | ----------------------------------------------------------------------------- | https://github.com/RobertKrajewski/Sync-my-L2P | https://huggingface.co/datasets/pkgforge/AMcache/resolve/syncmyl2p%2Fx86_64-Linux%2F242/syncmyl2p | 2.4.2 |
| syncplay | ----------------------------------------------------------------------------- | https://github.com/Syncplay/syncplay | https://huggingface.co/datasets/pkgforge/AMcache/resolve/syncplay%2Fx86_64-Linux%2F170/syncplay | 1.7.0 |
| syncthing-tray | ----------------------------------------------------------------------------- | https://github.com/Martchus/syncthingtray | https://huggingface.co/datasets/pkgforge/AMcache/resolve/syncthing-tray%2Fx86_64-Linux%2F120/syncthing-tray | 1.2.0 |
| synfigstudio | A free and open-source 2D animation software | https://github.com/synfig/synfig | https://huggingface.co/datasets/pkgforge/AMcache/resolve/synfigstudio%2Fx86_64-Linux%2F153/synfigstudio | 1.5.3 |
| synthein | ----------------------------------------------------------------------------- | https://github.com/synthein/synthein | https://huggingface.co/datasets/pkgforge/AMcache/resolve/synthein%2Fx86_64-Linux%2F021/synthein | 0.2.1 |
| synthv1 | ----------------------------------------------------------------------------- | https://synthv1.sourceforge.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/synthv1%2Fx86_64-Linux%2F132/synthv1 | 1.3.2 |
| system-monitor-gtk3 | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/system-monitor-gtk3%2Fx86_64-Linux%2F3380/system-monitor-gtk3 | 3.38.0 |
| szyszka | ----------------------------------------------------------------------------- | https://github.com/qarmin/szyszka | https://huggingface.co/datasets/pkgforge/AMcache/resolve/szyszka%2Fx86_64-Linux%2F300/szyszka | 3.0.0 |
| t.viewer | No description available | https://github.com/msaltnet/T.Viewer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tviewer%2Fx86_64-Linux%2Fver122/t.viewer | ver1.2.2 |
| tabby | ----------------------------------------------------------------------------- | https://github.com/Eugeny/tabby | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tabby%2Fx86_64-Linux%2F10223/tabby | 1.0.223 |
| tablo-tools | ----------------------------------------------------------------------------- | https://github.com/jessedp/tablo-tools-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tablo-tools%2Fx86_64-Linux%2F0314/tablo-tools | 0.3.14 |
| tag-editor | ----------------------------------------------------------------------------- | https://download.opensuse.org/repositories/home:/mkittler | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tag-editor%2Fx86_64-Linux%2F371/tag-editor | 3.7.1 |
| tagspaces | ----------------------------------------------------------------------------- | https://github.com/tagspaces/tagspaces | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tagspaces%2Fx86_64-Linux%2F6410/tagspaces | 6.4.10 |
| tagstoo | ----------------------------------------------------------------------------- | https://tagstoo.sourceforge.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tagstoo%2Fx86_64-Linux%2F20190620/tagstoo | 2019.06.20 |
| tagtime-desktop | ----------------------------------------------------------------------------- | https://github.com/mykter/TagTime-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tagtime-desktop%2Fx86_64-Linux%2F071/tagtime-desktop | 0.7.1 |
| tangent | ----------------------------------------------------------------------------- | https://www.tangentnotes.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tangent%2Fx86_64-Linux%2F090/tangent | 0.9.0 |
| task | ----------------------------------------------------------------------------- | https://github.com/xplshn/dbin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/task%2Fx86_64-Linux%2F341/task | 3.4.1 |
| taskade | ----------------------------------------------------------------------------- | https://www.taskade.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/taskade%2Fx86_64-Linux%2F445/taskade | 4.4.5 |
| taskizer | ----------------------------------------------------------------------------- | https://github.com/SimonBrandner/TaskizerDesktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/taskizer%2Fx86_64-Linux%2F200/taskizer | 2.0.0 |
| tastee-ui | ----------------------------------------------------------------------------- | https://github.com/tastee/tastee-ui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tastee-ui%2Fx86_64-Linux%2F096/tastee-ui | 0.9.6 |
| tc | ----------------------------------------------------------------------------- | https://github.com/mccxiv/tc | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tc%2Fx86_64-Linux%2F1570/tc | 15.7.0 |
| teams | ----------------------------------------------------------------------------- | https://github.com/IsmaelMartinez/teams-for-linux | https://huggingface.co/datasets/pkgforge/AMcache/resolve/teams%2Fx86_64-Linux%2F2018/teams | 2.0.18 |
| teledrive | ----------------------------------------------------------------------------- | https://github.com/KhushrajRathod/TeleDrive | https://huggingface.co/datasets/pkgforge/AMcache/resolve/teledrive%2Fx86_64-Linux%2F120/teledrive | 1.2.0 |
| tenacity | ----------------------------------------------------------------------------- | https://tenacityaudio.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tenacity%2Fx86_64-Linux%2F134/tenacity | 1.3.4 |
| terminalos-sim | ----------------------------------------------------------------------------- | https://github.com/justmaxcz/terminalOS-simulator | https://huggingface.co/datasets/pkgforge/AMcache/resolve/terminalos-sim%2Fx86_64-Linux%2F0/terminalos-sim | 0 |
| teslacam-browser | ----------------------------------------------------------------------------- | https://github.com/BobStrogg/teslacam-browser | https://huggingface.co/datasets/pkgforge/AMcache/resolve/teslacam-browser%2Fx86_64-Linux%2F00956/teslacam-browser | 0.0.956 |
| tesler | ----------------------------------------------------------------------------- | https://github.com/j-catania/TeslaSentinelViewer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tesler%2Fx86_64-Linux%2F023/tesler | 0.2.3 |
| tesseract | ----------------------------------------------------------------------------- | https://github.com/AlexanderP/tesseract-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tesseract%2Fx86_64-Linux%2F551/tesseract | 5.5.1 |
| texmacs | ----------------------------------------------------------------------------- | https://www.texmacs.org/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/texmacs%2Fx86_64-Linux%2F0/texmacs | 0 |
| texstudio | ----------------------------------------------------------------------------- | https://github.com/texstudio-org/texstudio | https://huggingface.co/datasets/pkgforge/AMcache/resolve/texstudio%2Fx86_64-Linux%2F488beta4/texstudio | 4.8.8beta4 |
| textosaurus | ----------------------------------------------------------------------------- | https://github.com/martinrotter/textosaurus | https://huggingface.co/datasets/pkgforge/AMcache/resolve/textosaurus%2Fx86_64-Linux%2F0913/textosaurus | 0.9.13 |
| texts | All of your messages in one inbox | https://texts.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/texts%2Fx86_64-Linux%2F15/texts | 1.5 |
| thedesk | ----------------------------------------------------------------------------- | https://thedesk.top/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thedesk%2Fx86_64-Linux%2F2421/thedesk | 24.2.1 |
| theframe | ----------------------------------------------------------------------------- | https://github.com/vicr123/theFrame | https://huggingface.co/datasets/pkgforge/AMcache/resolve/theframe%2Fx86_64-Linux%2F20211207/theframe | 2021.12.07 |
| theia-blueprint | ----------------------------------------------------------------------------- | https://theia-ide.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/theia-blueprint%2Fx86_64-Linux%2F2025/theia-blueprint | 2025 |
| thermusqt | ----------------------------------------------------------------------------- | https://github.com/yschutz/ThermusQt | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thermusqt%2Fx86_64-Linux%2F20211208/thermusqt | 2021.12.08 |
| theweb | ----------------------------------------------------------------------------- | https://github.com/vicr123/theweb | https://huggingface.co/datasets/pkgforge/AMcache/resolve/theweb%2Fx86_64-Linux%2F20211207/theweb | 2021.12.07 |
| thief | ----------------------------------------------------------------------------- | https://thief.im/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thief%2Fx86_64-Linux%2F400/thief | 4.0.0 |
| thinreports-section-editor | ----------------------------------------------------------------------------- | https://github.com/thinreports/thinreports-section-editor/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thinreports-section-editor%2Fx86_64-Linux%2F100/thinreports-section-editor | 1.0.0 |
| thlink | ----------------------------------------------------------------------------- | https://github.com/weilinfox/youmu-thlink | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thlink%2Fx86_64-Linux%2F0012/thlink | 0.0.12 |
| thoptv | ----------------------------------------------------------------------------- | https://github.com/kkdops/thoptv/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thoptv%2Fx86_64-Linux%2F4630/thoptv | 46.3.0 |
| thorium | ----------------------------------------------------------------------------- | https://github.com/Alex313031/Thorium | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium%2Fx86_64-Linux%2F13006723174/thorium | 130.0.6723.174 |
| thorium-avx2 | AVX2 Linux builds of Thorium Web Browser | https://github.com/Alex313031/Thorium-Linux-AVX2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium-avx2%2Fx86_64-Linux%2F13006723174/thorium-avx2 | 130.0.6723.174 |
| thorium-client | ----------------------------------------------------------------------------- | https://github.com/Thorium-Sim/thorium-kiosk | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium-client%2Fx86_64-Linux%2F208/thorium-client | 2.0.8 |
| thorium-reader | ----------------------------------------------------------------------------- | https://github.com/edrlab/thorium-reader | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium-reader%2Fx86_64-Linux%2F320/thorium-reader | 3.2.0 |
| thorium-sse3 | Thorium - Chromium fork for linux named after radioactive element No. 90 | https://github.com/Alex313031/Thorium | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium-sse3%2Fx86_64-Linux%2F13006723174/thorium-sse3 | 130.0.6723.174 |
| thorium-sse4 | Thorium - Chromium fork for linux named after radioactive element No. 90 | https://github.com/Alex313031/Thorium | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thorium-sse4%2Fx86_64-Linux%2F13006723174/thorium-sse4 | 130.0.6723.174 |
| thunderbird | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Thunderbird-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thunderbird-appimage%2Fx86_64-Linux%2Fcontinuous-stable/thunderbird | continuous-stable |
| thunderbird-beta | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Thunderbird-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thunderbird-beta-appimage%2Fx86_64-Linux%2Fcontinuous-beta/thunderbird-beta | continuous-beta |
| thunderbird-nightly | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Thunderbird-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/thunderbird-nightly-appimage%2Fx86_64-Linux%2Fcontinuous-nightly/thunderbird-nightly | continuous-nightly |
| tidal-hifi | ----------------------------------------------------------------------------- | https://github.com/Mastermindzh/tidal-hifi | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tidal-hifi%2Fx86_64-Linux%2F5190/tidal-hifi | 5.19.0 |
| tilde-podcast | ----------------------------------------------------------------------------- | https://github.com/paologiua/tilde | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tilde-podcast%2Fx86_64-Linux%2F100/tilde-podcast | 1.0.0 |
| tiled | ----------------------------------------------------------------------------- | https://github.com/bjorn/tiled | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tiled%2Fx86_64-Linux%2F1112/tiled | 1.11.2 |
| tilinggenerator | ----------------------------------------------------------------------------- | https://github.com/PJK136/TilingGenerator | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tilinggenerator%2Fx86_64-Linux%2F9ad9652/tilinggenerator | 9ad9652 |
| timely | ----------------------------------------------------------------------------- | https://github.com/Timely/desktop-releases | https://huggingface.co/datasets/pkgforge/AMcache/resolve/timely%2Fx86_64-Linux%2F122/timely | 1.2.2 |
| timenaut | ----------------------------------------------------------------------------- | https://timenaut.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/timenaut%2Fx86_64-Linux%2F050/timenaut | 0.5.0 |
| timer | Timer - Time recurring events | https://github.com/tdeo/timer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/timer%2Fx86_64-Linux%2F101/timer | 1.0.1 |
| tipitaka-pali-reader | ----------------------------------------------------------------------------- | https://github.com/bksubhuti/tipitaka-pali-reader | https://huggingface.co/datasets/pkgforge/AMcache/resolve/tipitaka-pali-reader%2Fx86_64-Linux%2F270/tipitaka-pali-reader | 2.7.0 |
