| appname | description | site | download | version |
| klogg | A smart interactive log explorer | https://github.com/variar/klogg | https://huggingface.co/datasets/pkgforge/AMcache/resolve/klogg%2Fx86_64-Linux%2F241101685/klogg | 24.11.0.1685 |
| km-recplayer | Recorder and player of keyboard and mouse input (HID) | https://github.com/volatilflerovium/keyboard_and_mouse_input_recorder_and_play | https://huggingface.co/datasets/pkgforge/AMcache/resolve/km-recplayer%2Fx86_64-Linux%2F40/km-recplayer | 4.0 |
| knowledge | Save/search/access/explore all your favorite websites and files | https://github.com/KnowledgeCanvas/knowledge | https://huggingface.co/datasets/pkgforge/AMcache/resolve/knowledge%2Fx86_64-Linux%2F085/knowledge | 0.8.5 |
| knowte | Note taking | https://github.com/digimezzo/knowte | https://huggingface.co/datasets/pkgforge/AMcache/resolve/knowte%2Fx86_64-Linux%2F300/knowte | 3.0.0 |
| koishi-desktop | Launch Koishi from your desktop | https://koishi.chat/manual/starter/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/koishi-desktop%2Fx86_64-Linux%2F113/koishi-desktop | 1.1.3 |
| koodo-reader | Modern ebook manager and reader with sync & backup capacities | https://github.com/troyeguo/koodo-reader | https://huggingface.co/datasets/pkgforge/AMcache/resolve/koodo-reader%2Fx86_64-Linux%2F202/koodo-reader | 2.0.2 |
| kopia | Cross-platform backup tool | https://github.com/kopia/kopia | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kopia%2Fx86_64-Linux%2F0201/kopia | 0.20.1 |
| koreader | A document viewer | https://github.com/koreader/koreader | https://huggingface.co/datasets/pkgforge/AMcache/resolve/koreader%2Fx86_64-Linux%2F202504/koreader | 2025.04 |
| kristall | Kristall is a web browser without support for css/js/wasm or graphical | https://kristall.random-projects.net | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kristall%2Fx86_64-Linux%2F04/kristall | 0.4 |
| krita | A professional FREE and open source painting program, graphics | https://krita.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/krita%2Fx86_64-Linux%2F529/krita | 5.2.9 |
| krita-devel | Krita is a professional FREE and open source painting program. It is made by | https://krita.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/krita-devel%2Fx86_64-Linux%2F530/krita-devel | 5.3.0 |
| krunker | Krunker (.io) is a fast-paced first-person shooter game with pixel graphics | https://krunker.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/krunker%2Fx86_64-Linux%2F20210721/krunker | 2021.07.21 |
| ksnip | Screenshot tool inspired by Windows Snipping Tool and made with Qt | https://github.com/DamirPorobic/ksnip | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ksnip%2Fx86_64-Linux%2F1110/ksnip | 1.11.0 |
| kubeman | The Hero that Kubernetes deserves | https://github.com/walmartlabs/kubeman | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kubeman%2Fx86_64-Linux%2F050/kubeman | 0.5.0 |
| kubenav | The navigator for your Kubernetes clusters right in your pocket | https://kubenav.io/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kubenav%2Fx86_64-Linux%2F423/kubenav | 4.2.3 |
| kunkun | An open source, cross-platform, extensible app launcher | https://github.com/kunkunsh/kunkun | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kunkun%2Fx86_64-Linux%2F0137/kunkun | 0.1.37 |
| kuro | An elegant Microsoft ToDo desktop client for Linux, a fork of Ao | https://github.com/davidsmorais/kuro | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kuro%2Fx86_64-Linux%2F900/kuro | 9.0.0 |
| kwave | A sound & audio editor designed for the KDE Desktop Environment | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/kwave%2Fx86_64-Linux%2F25042/kwave | 25.04.2 |
| labplot | Data Visualization and Analysis software accessible to everyone and trusted by professionals | https://labplot.kde.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/labplot%2Fx86_64-Linux%2F2111/labplot | 2.11.1 |
| lagrange | A Beautiful Gemini Client | https://github.com/skyjake/lagrange | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lagrange%2Fx86_64-Linux%2F1185/lagrange | 1.18.5 |
| laidout | Laidout, desktop publishing software | https://github.com/Laidout/laidout | https://huggingface.co/datasets/pkgforge/AMcache/resolve/laidout%2Fx86_64-Linux%2Fae6b35e/laidout | ae6b35e |
| laigter | Tool to generate normal/specular/occlussion/parallax 2D maps | https://github.com/azagaya/laigter | https://huggingface.co/datasets/pkgforge/AMcache/resolve/laigter%2Fx86_64-Linux%2F1121/laigter | 1.12.1 |
| lambda-lantern | A 3D game about functional programming patterns | https://github.com/lettier/lambda-lantern | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lambda-lantern%2Fx86_64-Linux%2F0000/lambda-lantern | 0.0.0.0 |
| landrop | Drop any files to any devices on your LAN | https://landrop.app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/landrop%2Fx86_64-Linux%2F272/landrop | 2.7.2 |
| langly | Manage Laravel json language files | https://github.com/christofferok/langly | https://huggingface.co/datasets/pkgforge/AMcache/resolve/langly%2Fx86_64-Linux%2F032/langly | 0.3.2 |
| lanshare | LAN file transfer app for any kind and size of files and folders | https://github.com/abdularis/LAN-Share | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lanshare%2Fx86_64-Linux%2F3ccbe2c/lanshare | 3ccbe2c |
| lapce | Lightning-fast and Powerful Code Editor written in Rust | https://github.com/lapce/lapce | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lapce%2Fx86_64-Linux%2F042/lapce.bundle.tar.zstd | 0.4.2 |
| lapce | Lightning-fast and Powerful Code Editor written in Rust | https://github.com/lapce/lapce | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lapce%2Fx86_64-Linux%2F042/lapce | 0.4.2 |
| laravel-kit | Easy Laravel application management | https://github.com/tarequemdhanif/laravel-kit | https://huggingface.co/datasets/pkgforge/AMcache/resolve/laravel-kit%2Fx86_64-Linux%2F209/laravel-kit | 2.0.9 |
| launcher | Generic application's launcher | https://github.com/martinribelotta/launcher | https://huggingface.co/datasets/pkgforge/AMcache/resolve/launcher%2Fx86_64-Linux%2F166f94e/launcher | 166f94e |
| lazygit | Simple terminal UI for git commands | https://github.com/jesseduffield/lazygit | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lazygit%2Fx86_64-Linux%2F0520/lazygit.bundle.tar.zstd | 0.52.0 |
| lbry-desktop | A browser and wallet for LBRY | https://github.com/lbryio/lbry-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lbry-desktop%2Fx86_64-Linux%2F0539/lbry-desktop | 0.53.9 |
| lcedit | Editor, unknown | https://github.com/Fulgen301/LCEdit | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lcedit%2Fx86_64-Linux%2F7213bef/lcedit | 7213bef |
| ldtk | Modern and efficient 2D level editor | https://ldtk.io/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ldtk%2Fx86_64-Linux%2F153/ldtk | 1.5.3 |
| ldview | LDView is a real-time 3D viewer for displaying LDraw models using | https://tcobbs.github.io/ldview | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ldview%2Fx86_64-Linux%2F0/ldview | 0 |
| leaflet | POSP official notes application, written in flutter, beautiful, fast and secure | https://github.com/PotatoProject/Leaflet | https://huggingface.co/datasets/pkgforge/AMcache/resolve/leaflet%2Fx86_64-Linux%2F200/leaflet | 2.0.0 |
| leapp | The DevTool to access your cloud | https://www.leapp.cloud | https://huggingface.co/datasets/pkgforge/AMcache/resolve/leapp%2Fx86_64-Linux%2F0261/leapp | 0.26.1 |
| led.custom.palette | No description available | https://github.com/jukben/keyboardio-led-custom-palette | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ledcustompalette%2Fx86_64-Linux%2F110/led.custom.palette | 1.1.0 |
| ledger-live-desktop | Wallet desktop app for multiple cryptocurrencies | https://www.ledger.com/ledger-live | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ledger-live-desktop%2Fx86_64-Linux%2F2420/ledger-live-desktop | 2.42.0 |
| left | Distractionless Writing Tool | https://github.com/aquaspy/Left | https://huggingface.co/datasets/pkgforge/AMcache/resolve/left%2Fx86_64-Linux%2F131/left | 131 |
| legcord | Legcord is a custom client designed to enhance your Discord experience while keeping everything lightweight | https://github.com/Legcord/Legcord | https://huggingface.co/datasets/pkgforge/AMcache/resolve/legcord%2Fx86_64-Linux%2F115/legcord | 1.1.5 |
| legendary-kingdoms | Implementation of Legendary Kingdoms Gamebooks in C++ | https://github.com/daelsepara/legendary-kingdoms | https://huggingface.co/datasets/pkgforge/AMcache/resolve/legendary-kingdoms%2Fx86_64-Linux%2F108/legendary-kingdoms | 1.0.8 |
| lemon | A tiny judging environment for OI contest based on Project_LemonPlus | https://github.com/iotang/Project_LemonLime | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lemon%2Fx86_64-Linux%2F028/lemon | 0.2.8 |
| lens | App you need to take control of your Kubernetes clusters | https://k8slens.dev | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lens%2Fx86_64-Linux%2F202411261604/lens | 2024.11.261604 |
| leocad | Create virtual LEGO models | https://github.com/leozide/leocad | https://huggingface.co/datasets/pkgforge/AMcache/resolve/leocad%2Fx86_64-Linux%2F6f30ad27/leocad | 6f30ad27 |
| leonflix | Multi-platform desktop application for watching movies & TV shows | https://leonflix.net/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/leonflix%2Fx86_64-Linux%2F070/leonflix | 0.7.0 |
| lepton | Democratizing Code Snippets Management | https://github.com/hackjutsu/Lepton | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lepton%2Fx86_64-Linux%2F1100/lepton | 1.10.0 |
| lescovex | Lescovex decentralized exchange, wallet and contract issuer | https://github.com/Lescovex/LSCX | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lescovex%2Fx86_64-Linux%2F1015/lescovex | 1.0.15 |
| levior | Converts web pages on-the-fly to the gemtext format | https://gitlab.com/cipres/levior | https://huggingface.co/datasets/pkgforge/AMcache/resolve/levior%2Fx86_64-Linux%2F20240725/levior | 2024.07.25 |
| libassist | Library Assistant | https://github.com/Supermegadex/libassist-client | https://huggingface.co/datasets/pkgforge/AMcache/resolve/libassist%2Fx86_64-Linux%2F100/libassist | 1.0.0 |
| libertem | Pixelated scanning transmission electron microscopy | https://github.com/LiberTEM/LiberTEM | https://huggingface.co/datasets/pkgforge/AMcache/resolve/libertem%2Fx86_64-Linux%2F437231c/libertem | 437231c |
| librecad | 2D CAD program written in C++11 using the Qt framework | https://github.com/LibreCAD/LibreCAD | https://huggingface.co/datasets/pkgforge/AMcache/resolve/librecad%2Fx86_64-Linux%2F2211/librecad | 2.2.1.1 |
| librepcb | Design Schematics and PCBs | https://librepcb.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/librepcb%2Fx86_64-Linux%2F130/librepcb | 1.3.0 |
| libresprite | Animated sprite editor & pixel art tool. Fork of the last GPLv2 commit of Aseprite | https://github.com/LibreSprite/LibreSprite | https://huggingface.co/datasets/pkgforge/AMcache/resolve/libresprite%2Fx86_64-Linux%2F11/libresprite | 1.1 |
| librewolf | Firefox-based Web Browser focused on privacy, security, freedom | https://librewolf.net | https://huggingface.co/datasets/pkgforge/AMcache/resolve/librewolf%2Fx86_64-Linux%2F13904/librewolf | 139.0.4 |
| lightning-peach-wallet | Wallet for lightning network | https://github.com/LightningPeach/lightning-peach-wallet | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lightning-peach-wallet%2Fx86_64-Linux%2F050/lightning-peach-wallet | 0.5.0 |
| lightning | Lightning Wallet Application | https://github.com/lightninglabs/lightning-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lightning%2Fx86_64-Linux%2F059/lightning | 0.5.9 |
| liground | A mordern Chess Variant Analysis GUI, game | https://github.com/ml-research/liground | https://huggingface.co/datasets/pkgforge/AMcache/resolve/liground%2Fx86_64-Linux%2F040/liground | 0.4.0 |
| liketaskmanager | Process/performances monitor, CPU, RAM, Disks and Network | https://github.com/rejuce/LikeTaskManager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/liketaskmanager%2Fx86_64-Linux%2F24/liketaskmanager | 2.4 |
| lime3ds | A 3DS emulator based on Citra | https://github.com/Lime3DS/lime3ds-archive | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lime3ds%2Fx86_64-Linux%2F21191/lime3ds | 2119.1 |
| lime3ds-room | A 3DS emulator based on Citra | https://github.com/Lime3DS/lime3ds-archive | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lime3ds%2Fx86_64-Linux%2F21191/lime3ds-room | 2119.1 |
| linedancer | Arcade game and entry for Ludum Dare 35 | https://github.com/karjonas/Linedancer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linedancer%2Fx86_64-Linux%2Fe0b8395/linedancer | e0b8395 |
| linked | Daily journaling without distraction | https://uselinked.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linked%2Fx86_64-Linux%2F152/linked | 1.5.2 |
| linphone | A libre SIP client | https://www.linphone.org/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linphone%2Fx86_64-Linux%2F600/linphone | 6.0.0 |
| linux-intel-undervolt-gui | Undervolting GUI for Intel Linux Systems | https://github.com/lukechadwick/linux-intel-undervolt-gui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linux-intel-undervolt-gui%2Fx86_64-Linux%2F101/linux-intel-undervolt-gui | 1.0.1 |
| linuxdeployqt | Convert a linux program to an AppDir or an AppImage | https://github.com/probonopd/linuxdeployqt | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linuxdeployqt%2Fx86_64-Linux%2F20250603/linuxdeployqt | 2025.06.03 |
| linuxqq | New Linux QQ based on Electron | https://im.qq.com/linuxqq/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linuxqq%2Fx86_64-Linux%2F3218/linuxqq | 3.2.18 |
| linwood-butterfly | Powerful, minimalistic, cross-platform, note-taking app | https://github.com/LinwoodDev/Butterfly | https://huggingface.co/datasets/pkgforge/AMcache/resolve/linwood-butterfly%2Fx86_64-Linux%2F240/linwood-butterfly | 2.4.0 |
| lisk-desktop | Lisk graphical user interface for desktop | https://lisk.com/wallet | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lisk-desktop%2Fx86_64-Linux%2F400/lisk-desktop | 4.0.0 |
| listen.moe | No description available | https://github.com/LISTEN-moe/desktop-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/listenmoe%2Fx86_64-Linux%2F030/listen.moe | 0.3.0 |
| listen1-desktop | One for all free music in China | https://listen1.github.io/listen1 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/listen1-desktop%2Fx86_64-Linux%2Flisten1/listen1-desktop | listen1 |
| lite-xl | A lightweight text editor written in Lua | https://github.com/lite-xl/lite-xl | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lite-xl%2Fx86_64-Linux%2F218/lite-xl | 2.1.8 |
| liteide | LiteIDE is a simple, open source, cross-platform Go IDE | https://github.com/visualfc/liteide | https://huggingface.co/datasets/pkgforge/AMcache/resolve/liteide%2Fx86_64-Linux%2F383/liteide | 38.3 |
| liveme-pro-tools | Browse, search and manage accounts, replays and more | https://github.com/thecoder75/liveme-pro-tools | https://huggingface.co/datasets/pkgforge/AMcache/resolve/liveme-pro-tools%2Fx86_64-Linux%2F150820211220/liveme-pro-tools | 1.508.20211220 |
| lizhi-pake | Unofficial LiZhi app. Pake project turns any webpage into a desktop app with Rust | https://github.com/tw93/Pake | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lizhi-pake%2Fx86_64-Linux%2F311/lizhi-pake | 3.1.1 |
| lmms | FL Studio® alternative that allows you to produce music with the PC | https://github.com/LMMS/lmms | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lmms%2Fx86_64-Linux%2F130/lmms | 1.3.0 |
| lmstudio | Experimenting with local and open-source Large Language Models | https://lmstudio.ai | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lmstudio%2Fx86_64-Linux%2F0316/lmstudio | 0.3.16 |
| local-browser | Share your localhost in a unique way | https://github.com/Chhekur/local-browser | https://huggingface.co/datasets/pkgforge/AMcache/resolve/local-browser%2Fx86_64-Linux%2F101/local-browser | 1.0.1 |
| localsend | An open source cross-platform alternative to AirDrop | https://github.com/localsend/localsend | https://huggingface.co/datasets/pkgforge/AMcache/resolve/localsend%2Fx86_64-Linux%2F1170/localsend | 1.17.0 |
| lofi | A mini Spotify player with WebGL visualizations | https://github.com/dvx/lofi | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lofi%2Fx86_64-Linux%2F202/lofi | 2.0.2 |
| loginized | Loginized Gnome GDM Login Theme Manager | https://github.com/juhaku/loginized | https://huggingface.co/datasets/pkgforge/AMcache/resolve/loginized%2Fx86_64-Linux%2F140/loginized | 1.4.0 |
| logseq | A privacy-first platform for knowledge management and collaboration | https://github.com/logseq/logseq | https://huggingface.co/datasets/pkgforge/AMcache/resolve/logseq%2Fx86_64-Linux%2F01012/logseq | 0.10.12 |
| looofix | Minimalist Desktop Lofi Player To Relax and Enjoy | https://github.com/DoginUwU/LooofiX | https://huggingface.co/datasets/pkgforge/AMcache/resolve/looofix%2Fx86_64-Linux%2F001/looofix | 0.0.1 |
| loopauditioneer | Software for loop and cue handling in .wav files | https://sourceforge.net/projects/loopauditioneer/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/loopauditioneer%2Fx86_64-Linux%2F09/loopauditioneer | 0.9 |
| lore-forge | The app for writers & worldbuilders | https://loreforge.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lore-forge%2Fx86_64-Linux%2F120/lore-forge | 1.2.0 |
| losslesscut | The swiss army knife of lossless video/audio editing | https://github.com/mifi/lossless-cut | https://huggingface.co/datasets/pkgforge/AMcache/resolve/losslesscut%2Fx86_64-Linux%2F3650/losslesscut | 3.65.0 |
| love | The unquestionably awesome 2D game engine | https://github.com/love2d/love | https://huggingface.co/datasets/pkgforge/AMcache/resolve/love%2Fx86_64-Linux%2F115/love | 11.5 |
| lovelive | A LoveLiver Music Player | https://github.com/LoveLiveMusicPlayer/LoveLiveMusicPlayer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lovelive%2Fx86_64-Linux%2F150/lovelive | 1.5.0 |
| lovr | Lua Virtual Reality Framework | https://github.com/bjornbytes/lovr | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lovr%2Fx86_64-Linux%2F0180/lovr | 0.18.0 |
| lpub3d | An LDraw Building Instruction Editor | https://github.com/trevorsandy/lpub3d | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lpub3d%2Fx86_64-Linux%2F249864133/lpub3d | 2.4.9.86.4133 |
| lumi | A tool to create and display interactive content with H5P | https://github.com/lumieducation/lumi | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lumi%2Fx86_64-Linux%2F100/lumi | 1.0.0 |
| luminance-hdr | Create and tonemap HDR images | https://github.com/aferrero2707/lhdr-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/luminance-hdr%2Fx86_64-Linux%2F20180404/luminance-hdr | 20180404 |
| luna | Manage npm dependencies through a modern UI | https://github.com/rvpanoz/luna | https://huggingface.co/datasets/pkgforge/AMcache/resolve/luna%2Fx86_64-Linux%2F346/luna | 3.4.6 |
| lunar-client | Free Minecraft Client, a modpack for all versions of Minecraft | https://www.lunarclient.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lunar-client%2Fx86_64-Linux%2F3311/lunar-client | 3.3.11 |
| lunatask | All-in-one encrypted to-do list, notebook, habit and mood tracker | https://lunatask.app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lunatask%2Fx86_64-Linux%2F2022/lunatask | 2.0.22 |
| lutris | Unofficial. Install and play video games from all eras and from most gaming systems, by leveraging and combining existing emulators, WINE included | https://github.com/pkgforge-dev/Lutris-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lutris%2Fx86_64-Linux%2F0519/lutris | 0.5.19 |
| lux | A free open source image and panorama viewer | https://bitbucket.org/kfj/pv/src/master | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lux%2Fx86_64-Linux%2F122/lux | 1.2.2 |
| lx-music-desktop | electron的音乐软件 | https://github.com/lyswhut/lx-music-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lx-music-desktop%2Fx86_64-Linux%2F2110/lx-music-desktop | 2.11.0 |
| lxtask | A lightweight and desktop-independent task manager | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lxtask%2Fx86_64-Linux%2F0110/lxtask | 0.1.10 |
| lyricistant | A helpful writing assistant for lyricists | https://github.com/wardellbagby/lyricistant | https://huggingface.co/datasets/pkgforge/AMcache/resolve/lyricistant%2Fx86_64-Linux%2F347/lyricistant | 3.4.7 |
| m | Data oriented programming language for game developers | https://github.com/martin-azpillaga/M | https://huggingface.co/datasets/pkgforge/AMcache/resolve/m%2Fx86_64-Linux%2F031/m | 0.3.1 |
| magento2-upgrade-gui | Magento 2 Upgrade GUI | https://github.com/elgentos/magento2-upgrade-gui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/magento2-upgrade-gui%2Fx86_64-Linux%2Fmagento2/magento2-upgrade-gui | magento2 |
| magicfountain | A novel and screenwriting program | https://github.com/Aztorius/magicfountain | https://huggingface.co/datasets/pkgforge/AMcache/resolve/magicfountain%2Fx86_64-Linux%2F100/magicfountain | 1.0.0 |
| makagiga | To-do manager, notepad, RSS reader and much more | https://makagiga.sourceforge.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/makagiga%2Fx86_64-Linux%2F630/makagiga | 6.30 |
| makoureactor | Can edit field from Final Fantasy VII, PS & PC | https://github.com/myst6re/makoureactor | https://huggingface.co/datasets/pkgforge/AMcache/resolve/makoureactor%2Fx86_64-Linux%2F20250503/makoureactor | 2025.05.03 |
| malice | GUI Programming Tool for iCE40 | https://github.com/Cloud-V/Malice | https://huggingface.co/datasets/pkgforge/AMcache/resolve/malice%2Fx86_64-Linux%2F20211208/malice | 2021.12.08 |
| manager-io | Free Accounting Software for Linux, Server | https://github.com/Manager-io/Manager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/manager-io%2Fx86_64-Linux%2F256212415/manager-io | 25.6.21.2415 |
| mandelbulber2 | Explore trigonometric, hyper-complex and other 3D fractals | https://github.com/buddhi1980/mandelbulber2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mandelbulber2%2Fx86_64-Linux%2F2/mandelbulber2 | 2 |
| mangbandclient | A free online multi-player realtime roguelike game | https://github.com/mangband/mangband | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mangbandclient%2Fx86_64-Linux%2F153/mangbandclient | 1.5.3 |
| mangojuice | It's a great alternative to GOverlay | https://github.com/radiolamp/mangojuice | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mangojuice%2Fx86_64-Linux%2F085/mangojuice | 0.8.5 |
| manta | Flexible invoicing app with beautiful & customizable templates | https://github.com/hql287/Manta | https://huggingface.co/datasets/pkgforge/AMcache/resolve/manta%2Fx86_64-Linux%2F114/manta | 1.1.4 |
| mapeo | Local-first mapping and monitoring in remote environments | https://github.com/digidem/mapeo-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mapeo%2Fx86_64-Linux%2F564/mapeo | 5.6.4 |
| mapollage | Photo kml generator for Google Earth | https://github.com/trixon/mapollage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mapollage%2Fx86_64-Linux%2F2505/mapollage | 25.05 |
| mapton | Some kind of map application | https://github.com/trixon/mapton | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mapton%2Fx86_64-Linux%2F310/mapton | 3.1.0 |
| mark-mind | Multiplatform mind map and outliner editor with markdown support | https://github.com/MarkMindLtd/Mark-Mind | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mark-mind%2Fx86_64-Linux%2F131/mark-mind | 1.3.1 |
| markflowy | Modern markdown editor application, Build fast and efficient workflows | https://github.com/drl990114/MarkFlowy | https://huggingface.co/datasets/pkgforge/AMcache/resolve/markflowy%2Fx86_64-Linux%2F062/markflowy | 0.6.2 |
| markman | A markdown editor | https://github.com/xemxx/markman-client | https://huggingface.co/datasets/pkgforge/AMcache/resolve/markman%2Fx86_64-Linux%2F042/markman | 0.4.2 |
| marktext | A simple and elegant markdown editor multiplatform | https://github.com/marktext/marktext | https://huggingface.co/datasets/pkgforge/AMcache/resolve/marktext%2Fx86_64-Linux%2F0171/marktext | 0.17.1 |
| marlin-conf | Configuration tool for Marlin project | https://github.com/akaJes/marlin-config | https://huggingface.co/datasets/pkgforge/AMcache/resolve/marlin-conf%2Fx86_64-Linux%2F2107/marlin-conf | 2.10.7 |
| martian | Websocket testing tool | https://github.com/drex44/martian | https://huggingface.co/datasets/pkgforge/AMcache/resolve/martian%2Fx86_64-Linux%2F052/martian | 0.5.2 |
| marvin | Open Source record and playback test automation for the web | https://rolandbernard.github.io/marvin/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/marvin%2Fx86_64-Linux%2F049/marvin | 0.4.9 |
| master-pdf-editor | Master PDF Editor is a full solutions for work with PDF documents | https://code-industry.net/masterpdfeditor | https://huggingface.co/datasets/pkgforge/AMcache/resolve/master-pdf-editor%2Fx86_64-Linux%2F5990/master-pdf-editor | 5.9.90 |
| mastervyrn | MasterVyrn is a clean dedicated GBF loader | https://github.com/LightouchDev/MasterVyrn | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mastervyrn%2Fx86_64-Linux%2F046/mastervyrn | 0.4.6 |
| mate-system-monitor | Unofficial, Process viewer and system resource monitor, from MATE | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mate-system-monitor%2Fx86_64-Linux%2F171/mate-system-monitor | 171 |
| materialious | Modern material design for Invidious | https://github.com/Materialious/Materialious | https://huggingface.co/datasets/pkgforge/AMcache/resolve/materialious%2Fx86_64-Linux%2F1913/materialious | 1.9.13 |
| mathcha-notebook | Desktop version of Mathcha, built for your privacy | https://www.mathcha.io/notebook/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mathcha-notebook%2Fx86_64-Linux%2F10440/mathcha-notebook | 1.0.440 |
| mattermost-desktop | Secure collaboration across entire software development | https://github.com/mattermost/desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mattermost-desktop%2Fx86_64-Linux%2F5121/mattermost-desktop | 5.12.1 |
| mayo | 3D CAD viewer and converter based on Qt + OpenCascade | https://github.com/fougue/mayo | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mayo%2Fx86_64-Linux%2F090/mayo | 0.9.0 |
| mazesolver | A tool which shows how different algorithms solves mazes | https://github.com/Arquanite/MazeSolver | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mazesolver%2Fx86_64-Linux%2F2a1032a/mazesolver | 2a1032a |
| mbcord | An Emby/Jellyfin rich presence client for Discord | https://github.com/SandwichFox/MBCord | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mbcord%2Fx86_64-Linux%2F307/mbcord | 3.0.7 |
| mcpelauncher | The main repo for the Linux Bedrock edition Minecraft launcher | https://github.com/minecraft-linux/appimage-builder | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mcpelauncher%2Fx86_64-Linux%2F111802/mcpelauncher | 1.1.1.802 |
| mcpodcast | Electron app for tasks around Podcast mp3 files | https://github.com/McInkay/McPodcast | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mcpodcast%2Fx86_64-Linux%2F070/mcpodcast | 0.7.0 |
