| appname | description | site | download | version |
| glib/glib-compile-resources | GLib resource compiler [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/glib-compile-resources:2.80.4-riscv64-linux | 2.80.4 |
| gcli | Portable Github|Gitlab|Gittea/Forgejo/Bugzilla CLI tool | https://github.com/herrhotzenplotz/gcli | oci://ghcr.io/pkgforge/bincache/gcli/ppkg/gcli:2.7.0-riscv64-linux | 2.7.0 |
| forkstat | Log process fork(), exec() and exit() activity | https://github.com/ColinIanKing/forkstat | oci://ghcr.io/pkgforge/bincache/forkstat/ppkg/stable/forkstat:V0.04.00-riscv64-linux | V0.04.00 |
| fontconfig/fc-validate | Validate font files [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-validate:2.16.0-riscv64-linux | 2.16.0 |
| binutils/ld | The GNU linker with BFD libraries [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/ld.bfd:2.44-riscv64-linux | 2.44 |
| fontconfig/fc-scan | Scan font files or directories [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-scan:2.16.0-riscv64-linux | 2.16.0 |
| fontconfig/fc-pattern | Parse and show pattern [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-pattern:2.16.0-riscv64-linux | 2.16.0 |
| e2fsprogs/e4defrag | Defragmenter for ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e4defrag:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/mk_cmds | Convert a table of command names and help messages into a C source file [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/mk_cmds:1.47.2-riscv64-linux | 1.47.2 |
| binutils/elfedit | Allows alteration of ELF format files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/elfedit:2.44-riscv64-linux | 2.44 |
| exfat/mount | Mount an exFAT file system (alias=mount.exfat-fuse) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mount.exfat:1.4.0-riscv64-linux | 1.4.0 |
| e2fsprogs/e2scrub_all | Check all mounted ext[234] file systems for errors [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2scrub_all:1.47.2-riscv64-linux | 1.47.2 |
| binutils/gprof | Displays profiling information [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/gprof:2.44-riscv64-linux | 2.44 |
| binutils/nm | Lists symbols from object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/nm:2.44-riscv64-linux | 2.44 |
| execline | Non-interactive scripting Tools (Multicall) | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline-multicall/ppkg/stable/execline:2.9.6.1-riscv64-linux | 2.9.6.1 |
| fontconfig/fc-cache | Build font information cache files [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-cache:2.16.0-riscv64-linux | 2.16.0 |
| execline/multisubstitute | Perform several substitutions at once in its argv & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/multisubstitute:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/fdblock | Set/Unset the O_NONBLOCK flag on a given file descriptor & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/fdblock:2.9.6.1-riscv64-linux | 2.9.6.1 |
| binutils/objdump | Displays information from object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/objdump:2.44-riscv64-linux | 2.44 |
| execline/posix-cd | Change the current working directory to a given directory & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/posix-cd:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/posix-umask | Change its file mode creation mask & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/posix-umask:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/if | Perform conditional execution [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/if:2.9.6.1-riscv64-linux | 2.9.6.1 |
| e2fsprogs/e2scrub | Check the contents of a mounted ext[234] file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2scrub:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/e2mmpstatus | Check MMP status of an ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2mmpstatus:1.47.2-riscv64-linux | 1.47.2 |
| fontconfig/fc-cat | Read font information cache files [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-cat:2.16.0-riscv64-linux | 2.16.0 |
| execline/homeof | Print the home directory of a user [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/homeof:2.9.6.1-riscv64-linux | 2.9.6.1 |
| fontconfig/fc-conflist | List the configuration files processed by Fontconfig [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-conflist:2.16.0-riscv64-linux | 2.16.0 |
| e2fsprogs/e2label | Change the label on an ext2/ext3/ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2label:1.47.2-riscv64-linux | 1.47.2 |
| execline/heredoc | Run a command with a certain string fed to a file descriptor [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/heredoc:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/getpid | Store its process ID in a given environment variable & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/getpid:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/getcwd | Store its current working directory into a given environment variable & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/getcwd:2.9.6.1-riscv64-linux | 2.9.6.1 |
| e2fsprogs/e2image | Save critical ext2/ext3/ext4 file system metadata to a file [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2image:1.47.2-riscv64-linux | 1.47.2 |
| execline/forx | Run a loop [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/forx:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/forstdin | Use its input as loop elements to run another program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/forstdin:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/foreground | Execute a sequence of commands [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/foreground:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/forbacktickx | Run a program and uses its output as loop elements to run another program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/forbacktickx:2.9.6.1-riscv64-linux | 2.9.6.1 |
| fontconfig/fc-list | List available fonts [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-list:2.16.0-riscv64-linux | 2.16.0 |
| fontconfig/fc-query | Query font files [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-query:2.16.0-riscv64-linux | 2.16.0 |
| fontconfig/fc-match | Match available fonts [fontconfig] | https://gitlab.freedesktop.org/fontconfig/fontconfig | oci://ghcr.io/pkgforge/bincache/fontconfig/ppkg/fc-match:2.16.0-riscv64-linux | 2.16.0 |
| fakeroot/faked | A command-line tool for simulating superuser privileges | https://salsa.debian.org/clint/fakeroot | oci://ghcr.io/pkgforge/bincache/fakeroot/ppkg/faked:1.37.1.1-riscv64-linux | 1.37.1.1 |
| fakeroot/fakeroot | A command-line tool for simulating superuser privileges | https://salsa.debian.org/clint/fakeroot | oci://ghcr.io/pkgforge/bincache/fakeroot/ppkg/fakeroot:1.37.1.1-riscv64-linux | 1.37.1.1 |
| exif | Read, write, modify, and display EXIF data on the command-line | https://github.com/libexif/exif | oci://ghcr.io/pkgforge/bincache/exif/ppkg/exif:0.6.22-riscv64-linux | 0.6.22 |
| execline/multidefine | Split a value and define several variables at once & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/multidefine:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/loopwhilex | Perform a conditional loop [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/loopwhilex:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/importas | Replace a literal with the value of an environment variable & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/importas:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/ifthenelse | Perform a conditional alternative [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/ifthenelse:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/ifte | Perform a conditional alternative [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/ifte:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/pipeline | Run two commands with a pipe between them [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/pipeline:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/piperw | Create a pipe (an anonymous one) & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/piperw:2.9.6.1-riscv64-linux | 2.9.6.1 |
| e2fsprogs/mke2fs | Create an ext2/ext3/ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/mke2fs:1.47.2-riscv64-linux | 1.47.2 |
| execline/fdswap | Swap two file descriptors & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/fdswap:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/fdreserve | Update the environment with file descriptors that are guaranteed safe to use & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/fdreserve:2.9.6.1-riscv64-linux | 2.9.6.1 |
| e2fsprogs/mkfs | Create an ext3 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/mkfs.ext3:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/mkfs | Create an ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/mkfs.ext4:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/e2undo | Replay an undo log for an ext2/ext3/ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2undo:1.47.2-riscv64-linux | 1.47.2 |
| dos2unix/mac2unix | MAC to Unix and vice versa text file format (line endings) converter [dos2unix] | https://dos2unix.sourceforge.io | oci://ghcr.io/pkgforge/bincache/dos2unix/nixpkgs/mac2unix:7.5.2-riscv64-linux | 7.5.2 |
| execline/elgetopt | Perform getopt-style parsing on the arguments to an execline script [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/elgetopt:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/fdmove | Move/Copy a given file descriptor & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/fdmove:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/elgetpositionals | Substitute the positional parameters of an execline script [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/elgetpositionals:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/elglob | Perform globbing on a pattern & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/elglob:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/eltest | Evaluate an expression and indicates the result via its exit status [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/eltest:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/emptyenv | Empty/Cleanup the current environment & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/emptyenv:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/envfile | Read a file containing variable assignments, add the variables to the environment & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/envfile:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/exec | Execute the command line as given [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/exec:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/execline-cd | Change the current working directory to a given directory & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/execline-cd:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/fdclose | Close a given file descriptor & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/fdclose:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/ifelse | Perform conditional execution, with two branches [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/ifelse:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/export | Set an environment variable to a given value & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/export:2.9.6.1-riscv64-linux | 2.9.6.1 |
| e2fsprogs/e4crypt | ext4 file system encryption utility [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e4crypt:1.47.2-riscv64-linux | 1.47.2 |
| execline/exit | Exit with a given exit code [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/exit:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/execlineb | Read and Execute a script from a file as command line [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/execlineb:2.9.6.1-riscv64-linux | 2.9.6.1 |
| execline/execline-umask | Set the umask (file creation mask) & execute a program [execline] | https://github.com/skarnet/execline | oci://ghcr.io/pkgforge/bincache/execline/ppkg/stable/execline-umask:2.9.6.1-riscv64-linux | 2.9.6.1 |
| lcov/gendesc | Generate a test case description file [lcov] | https://github.com/linux-test-project/lcov | oci://ghcr.io/pkgforge/bincache/lcov/ppkg/gendesc:2.0-riscv64-linux | 2.0 |
| lcov/genpng | Generate an overview image from a source file [lcov] | https://github.com/linux-test-project/lcov | oci://ghcr.io/pkgforge/bincache/lcov/ppkg/genpng:2.0-riscv64-linux | 2.0 |
| iperf3/iperf3 | A TCP, UDP, and SCTP network bandwidth measurement tool | https://github.com/esnet/iperf | oci://ghcr.io/pkgforge/bincache/iperf3/nixpkgs/iperf3:3.19-riscv64-linux | 3.19 |
| psmisc/killall | Kill processes by name, e.g. killall -HUP named [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/killall:23.7-riscv64-linux | 23.7 |
| util-linux/fdisk | Manipulate partition table [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fdisk:2.41-riscv64-linux | 2.41 |
| xray-core/geoip | The best v2ray-core, with XTLS support | https://github.com/XTLS/Xray-core | oci://ghcr.io/pkgforge/bincache/xray-core/official/geoip.dat:v25.6.8-riscv64-linux | v25.6.8 |
| util-linux/fsck | Check the consistency of a Minix filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fsck.minix:2.41-riscv64-linux | 2.41 |
| util-linux/fstrim | Discard/trim unused blocks on a filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fstrim:2.41-riscv64-linux | 2.41 |
| util-linux/fincore | Count pages of file contents in core [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fincore:2.41-riscv64-linux | 2.41 |
| util-linux/fsck | Perform a file system check and repair [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fsck:2.41-riscv64-linux | 2.41 |
| util-linux/fsfreeze | Suspend access to a filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fsfreeze:2.41-riscv64-linux | 2.41 |
| util-linux/hwclock | Time clocks utility [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/hwclock:2.41-riscv64-linux | 2.41 |
| jq | Lightweight and flexible command-line JSON processor | https://github.com/jqlang/jq | oci://ghcr.io/pkgforge/bincache/jq/official/stable/jq:jq-1.8.0-riscv64-linux | jq-1.8.0 |
| net-tools/hostname | Show/Set the system's host name | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/hostname:2.10-riscv64-linux | 2.10 |
| util-linux/isosize | Show the length of an ISO-9660 filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/isosize:2.41-riscv64-linux | 2.41 |
| kmod/kmod | Manage Linux Kernel modules [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/kmod:31-riscv64-linux | 31 |
| util-linux/ipcrm | Remove certain IPC resources [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ipcrm:2.41-riscv64-linux | 2.41 |
| util-linux/flock | Utilize serialization using file locks [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/flock:2.41-riscv64-linux | 2.41 |
| procps/free | Display amount of free and used memory in the system [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/free:4.0.4-riscv64-linux | 4.0.4 |
| util-linux/findfs | Find a filesystem by label or UUID [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/findfs:2.41-riscv64-linux | 2.41 |
| outils/jot | Print sequential or random data [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/jot:0.13-riscv64-linux | 0.13 |
| libcap-ng/filecap | See file-based capabilities [libcap-ng] | https://github.com/stevegrubb/libcap-ng | oci://ghcr.io/pkgforge/bincache/libcap-ng/nixpkgs/filecap:0.8.5-riscv64-linux | 0.8.5 |
| libcap/getcap | Display the capabilities on the queried file(s) [libcap] | https://git.kernel.org/pub/scm/libs/libcap/libcap.git | oci://ghcr.io/pkgforge/bincache/libcap/nixpkgs/getcap:2.75-riscv64-linux | 2.75 |
| util-linux/ipcs | Show information on IPC facilities [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ipcs:2.41-riscv64-linux | 2.41 |
| util-linux/ionice | Show or change the I/O-scheduling class and priority of a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ionice:2.41-riscv64-linux | 2.41 |
| socat/filan | Prints information about files/file descriptors meant for debugging socat [soact] | https://repo.or.cz/socat.git | oci://ghcr.io/pkgforge/bincache/socat/nixpkgs/filan:1.8.0.3-riscv64-linux | 1.8.0.3 |
| xray-core/geosite | The best v2ray-core, with XTLS support | https://github.com/XTLS/Xray-core | oci://ghcr.io/pkgforge/bincache/xray-core/official/geosite.dat:v25.6.8-riscv64-linux | v25.6.8 |
| psmisc/fuser | Identify processes using files or sockets [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/fuser:23.7-riscv64-linux | 23.7 |
| jless | Command-line pager for JSON data | https://github.com/PaulJuliusMartinez/jless | oci://ghcr.io/pkgforge/pkgcache/jless/appimage/ppkg/stable/jless:0.9.0-riscv64-linux | 0.9.0 |
| util-linux/kill | Send a signal to a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/kill:2.41-riscv64-linux | 2.41 |
| net-tools/ifconfig | Configure a network interface | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/ifconfig:2.10-riscv64-linux | 2.10 |
| util-linux/fadvise | Utility to use the posix_fadvise system call [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fadvise:2.41-riscv64-linux | 2.41 |
| moreutils/ifdata | Get network interface info without parsing ifconfig output [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/ifdata:0.70-riscv64-linux | 0.70 |
| vim/ex | Vim in Ex mode [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/ex:9.1.1336-riscv64-linux | 9.1.1336 |
| iproute2/genl | Generic netlink utility frontend [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/genl:6.14.0-riscv64-linux | 6.14.0 |
| lcov/geninfo | Generate tracefiles from GCOV coverage data files [lcov] | https://github.com/linux-test-project/lcov | oci://ghcr.io/pkgforge/bincache/lcov/ppkg/geninfo:2.0-riscv64-linux | 2.0 |
| iotop-c/iotop-c | A top-like utility for checking I/O load | https://github.com/Tomas-M/iotop | oci://ghcr.io/pkgforge/bincache/iotop-c/nixpkgs/iotop-c:1.30-riscv64-linux | 1.30 |
| iperf3/iperf | A TCP, UDP, and SCTP network bandwidth measurement tool | https://github.com/esnet/iperf | oci://ghcr.io/pkgforge/bincache/iperf3/nixpkgs/iperf:3.19-riscv64-linux | 3.19 |
| util-linux/fsck | Check and repair a compressed ROM filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fsck.cramfs:2.41-riscv64-linux | 2.41 |
| iotop-c/iotop | A top-like utility for checking I/O load | https://github.com/Tomas-M/iotop | oci://ghcr.io/pkgforge/bincache/iotop-c/nixpkgs/iotop:1.30-riscv64-linux | 1.30 |
| util-linux/findmnt | Find a (mounted) filesystem: list or search mounted filesystems [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/findmnt:2.41-riscv64-linux | 2.41 |
| util-linux/getopt | Parse command options [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/getopt:2.41-riscv64-linux | 2.41 |
| libcap/getpcaps | Display process capabilities [libcap] | https://git.kernel.org/pub/scm/libs/libcap/libcap.git | oci://ghcr.io/pkgforge/bincache/libcap/nixpkgs/getpcaps:2.75-riscv64-linux | 2.75 |
| util-linux/eject | Eject removable media via software control [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/eject:2.41-riscv64-linux | 2.41 |
| interception-tools/intercept | Redirect device input events to stdout [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/intercept:0.6.8-riscv64-linux | 0.6.8 |
| iproute2/ip | Show/Manipulate routing, network devices, interfaces and tunnels [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/ip:6.14.0-riscv64-linux | 6.14.0 |
| iperf | Tool to measure maximum TCP and UDP bandwidth | https://svn.code.sf.net/p/iperf/code/trunk | oci://ghcr.io/pkgforge/bincache/iperf/ppkg/iperf:2.2.1-riscv64-linux | 2.2.1 |
| iperf3/iperf | A tool for network performance measurement and tuning | https://github.com/userdocs/iperf3-static | oci://ghcr.io/pkgforge/bincache/iperf3/userdocs/iperf:3.19-riscv64-linux | 3.19 |
| iperf3/iperf3 | A tool for network performance measurement and tuning | https://github.com/userdocs/iperf3-static | oci://ghcr.io/pkgforge/bincache/iperf3/userdocs/iperf3:3.19-riscv64-linux | 3.19 |
| iproute2/ifstat | Handy utility to read network interface statistics [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/ifstat:6.14.0-riscv64-linux | 6.14.0 |
| mjpegtools/jpeg2yuv | Convert jpeg images to the yuv format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/jpeg2yuv:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/irqtop | Interactive utility to display kernel interrupt information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/irqtop:2.41-riscv64-linux | 2.41 |
| keepalived | Health Checking for Linux Virtual Server & High-Availability | https://github.com/acassen/keepalived | oci://ghcr.io/pkgforge/pkgcache/keepalived/appimage/ppkg/stable/keepalived:2.3.1-riscv64-linux | 2.3.1 |
| procps/kill | Send a signal to a process [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/kill:4.0.4-riscv64-linux | 4.0.4 |
| util-linux/ipcmk | Create various IPC resources [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ipcmk:2.41-riscv64-linux | 2.41 |
| moreutils/ifne | Run command if the standard input is not empty [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/ifne:0.70-riscv64-linux | 0.70 |
| v2ray-core/geoip | A proxy server for bypassing network restrictions | https://github.com/v2fly/v2ray-core | oci://ghcr.io/pkgforge/bincache/v2ray-core/official/geoip.dat:v5.32.0-riscv64-linux | v5.32.0 |
| v2ray-core/geosite | A proxy server for bypassing network restrictions | https://github.com/v2fly/v2ray-core | oci://ghcr.io/pkgforge/bincache/v2ray-core/official/geosite.dat:v5.32.0-riscv64-linux | v5.32.0 |
